FileName|ReceivedTime|From|To|CC|BCC|Subject|HTMLBody|TextBody
2092.txt|12/30/1899 12:00:00 AM|||||||fyi - - - - - - - - - - here are the latest cuts :6 / 16 richardson on oasis at el paso97 j 4 was 6 . 0 now 5 . 385 ( cut of 615 )burlington on oasis at el paso97 j 4 was 15 . 0 nowl 3 . 461 ( cut of 1 . 539 )exxon on oasis at el paso9 j 49 was 3 . 5 now 3 . 286 ( cut of 214 )6 / 17 201 k cut on oasis at pg & e wahawho 34 was 12 . 110 now 10 . 831 ( cut of 1 . 279 )6 / 18 201 k cut on oasis at pg & e wwho 34 was 12 . 110 now 10 . 166 ( cut of 1 . 944 )###
2093.txt|12/30/1899 12:00:00 AM|||||||darren :please change the demand fee on deal 384258 for july 2001 from $ 3 , 902 , 687 . 50 to $ 3 , 878 , 621 . 27 . we received the txu statement for july and our expenses went down . also , please change the volume on deal 514353 from 45 , 000 to 47 , 901 . the plant took 1 , 484 , 933 mmbtu in july .thanks ,megan###
2094.txt|12/30/1899 12:00:00 AM|||||||fyi :- - - - - - - - - - - - - - - - - - - - - - forwarded by gregg lenart / hou / ect on 12 / 16 / 99 02 : 02 pm- - - - - - - - - - - - - - - - - - - - - - - - - - -enron north america corp .from : sally shuler @ enron 12 / 16 / 99 01 : 55 pmto : gregg lenart / hou / ect @ ectcc :subject : hpl fuel gas buy - back for december 1999- - - - - - - - - - - - - - - - - - - - - - forwarded by sally shuler / gpgfin / enron on 12 / 16 / 9902 : 02 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -michael mitcham12 / 16 / 99 01 : 45 pmto : james prentice / gpgfin / enron @ enron , kerry roper / gpgfin / enron @ enron , sallyshuler / gpgfin / enron @ enron , mark diedrich / gpgfin / enron @ enron , paulfox / ecf / enron @ enroncc :subject : hpl fuel gas buy - back for december 1999egp fuels fuels co . has sold back 7 , 000 mmbtu / day starting 12 / 17 through12 / 31 to hpl at $ 2 . 50 mmbtu .if anyone has any questions , please let me know .thanks###
2095.txt|12/30/1899 12:00:00 AM|||||||attached , please find our nom . for tues . , 9 / 26 / 00 .( see attached file : hplo 926 . xls )- hplo 926 . xls###
2096.txt|12/30/1899 12:00:00 AM|||||||vance ,deal # 420022 has been created and entered in sitara .bobvance l taylor09 / 28 / 2000 02 : 09 pmto : julie meyers / hou / ect @ ectcc : daren j farmer / hou / ect @ ect , robert cotten / hou / ect @ ectsubject : re : october wellheadbob ,please create and enter into sitara a ticket based on the followinginformation :counterparty meter volume price periodheatherloch municipal utility district 6879 500 mmbtu / d 100 % if / hsc less$ 0 . 12 10 / 1 - 10 / 31julie meyers09 / 28 / 2000 10 : 52 amdaren j farmer09 / 28 / 2000 07 : 41 am###
2097.txt|12/30/1899 12:00:00 AM|||||||daren - can you set up a delivery deal for meter 8740 for jan 00 and dec .99 ? i checked oss and there is an 089 operational contract that took theswing in case the meter flows more or less than the nom . third partycontracts are supposed to stay whole . days 12 - 14 did not flow enough tocover the noms for western . we have the same problem on jan . 25 . please letme know , brenda herod would like this resolved today , as would i .- aimee- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 22 / 2000 01 : 10pm - - - - - - - - - - - - - - - - - - - - - - - - - - -aimee lannou 03 / 06 / 2000 04 : 36 pmto : stacey neuweiler / hou / ect @ ectcc : thu nguyen / hou / ect @ ectsubject : meter 8740 dec 99stacy - can you please set up a new deal for meter 8740 for dec . 99 . theproblem with this meter is , all third party transports should stay whole andhpl takes the swing . several days the meter did not flow enough and thethird parties did not receive all of their gas . i need a delivery set up sothe 3 rd parties will stay whole . if you have any questions , please let meknow .thanks .- aimee- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 06 / 2000 04 : 30pm - - - - - - - - - - - - - - - - - - - - - - - - - - -from : thu nguyen 03 / 06 / 2000 04 : 14 pmto : aimee lannou / hou / ect @ ectcc : george grant / hou / ect @ ectsubject : meter 8740 dec 99aimee ,we are still having problem with this meter . from what i understand of ourconversation a week or two ago , hpl needs to take the swing to keep the othercontracts whole . in the case where we have excess flow the hpl ( r ) contracttakes the swing . so in the case where we are short , shouldn ' t we have a hpl( d ) contract to take the swing ? please let me know if this will work . ineed to get back with settlement today . thanksthu###
2098.txt|12/30/1899 12:00:00 AM|||||||fyi- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 09 / 200003 : 52 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -from : lee l papayoti on 08 / 09 / 2000 03 : 33 pmto : robert e lloyd / hou / ect @ ectcc :subject : re : meter # : 1266 ; july 2000 activity / allocation exceptioni ' ll get you a price tomorrow when i meet with him . . .from : robert e lloyd 08 / 09 / 2000 12 : 50 pmto : lee l papayoti / hou / ect @ ectcc : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , ritawynne / hou / ect @ ect , howard b camp / hou / ect @ ectsubject : meter # : 1266 ; july 2000 activity / allocation exceptioni spoke with bob dorcheus , brandywine about this issue and he suggest youand he get together and agree on aprice because the gas flowed into the plant .this gas flowed without a nomination .- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 09 / 200012 : 47 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -enron north america corp .from : gary a hanks 08 / 09 / 2000 11 : 27 amto : robert e lloyd / hou / ect @ ectcc : earl tisdale / hou / ect @ ect , pat clynes / corp / enron @ enron , ritawynne / hou / ect @ ect , howard b camp / hou / ect @ ectsubject : meter # : 1266 ; july 2000 activity / allocation exceptionthe volumes on meter # 1266 for 7 / 1 / 00 and 7 / 31 / 00 are valid gas flow . 7 / 1 / 00volumes are carry over from june activity ( meter was shut in a little after9 : 00 am on 7 / 1 / 00 ) . 7 / 31 / 00 volumes were caused by the plant bringing onthe meter before 9 : 00 am on 8 / 1 / 00 .if you have any questions please call . 36449 .thanksgary h- - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 08 / 09 / 2000 11 : 18am - - - - - - - - - - - - - - - - - - - - - - - - - - -from : robert e lloyd 08 / 09 / 2000 11 : 17 amto : gary a hanks / hou / ect @ ect , earl tisdale / hou / ect @ ectcc : pat clynes / corp / enron @ enron , rita wynne / hou / ect @ ect , howard bcamp / hou / ect @ ectsubject : meter # : 1266 ; july 2000 activity / allocation exceptionplease verify the volume on meter # : 1266 for july lst & 31 st are valid gasflow .brandywine did not nominate any activity at this meter for july 2000 .###
2099.txt|12/30/1899 12:00:00 AM|||||||cheryl ,do you have any documentation on a gas lift deal with coastal ? engage ? atmeter 098 - 1520 ? thanks . george x 3 - 6992- - - - - - - - - - - - - - - - - - - - - - forwarded by george weissman / hou / ect on 04 / 19 / 200006 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -lauri a allen04 / 19 / 2000 02 : 40 pmto : heidi withers / hou / ect @ ectcc : william . c . falbaum @ enron . com , george weissman / hou / ect @ ect ,dfarmer @ enron . comsubject : re : hpl delivery meter 1520heidi - there should be a deal ticket in sitara for this sale to engage , butit looks as though 12 / 99 was the last month a deal was entered( if / hsc + 1 . 00 ) . george / craig - could you guys coordinate who should be rollingthis deal or let us know if this gas should not be flowing ? heidi -historically we ' ve been charging $ . 60 / mm for this transport .enron north america corp .from : heidi withers 04 / 19 / 2000 10 : 27 amto : lauri a allen / hou / ect @ ectcc :subject : hpl delivery meter 1520i am finding flow out there on hpl 215 for meter 1520 ( tx city coastalstates ) starting 4 / 1 / 00 ( actually , no volume was scheduled but looks like ithas been allocated since march 1 ) . did you want a premium rate for this ?###
21.txt|12/30/1899 12:00:00 AM|||||||daren , i think i may have lost my mind ( no comment vance ) but did i talk toyou about meter 6789 taking that volume from 12079 to 1200 . also yates hasaveraged around the 3366 that they want to bring the volume down to . let meknow what you think . husker tom .###
210.txt|12/30/1899 12:00:00 AM|||||||txu revised their rates for jan 2001 . they are now billing us at $ 0 . 10 and$ 0 . 08 for contract 1671 . this was previously billed all at $ 0 . 10 . pleasechange the demand fee on deal 384258 from $ 3 , 841 , 888 . 11 to $ 3 , 830 , 131 . 18 .also , i spoke to txu about the rate on contract 1856 ( deal 452475 ) . theyhave been billing us $ 0 . 11 and we have $ 0 . 10 . the extra cent is for the elpaso header fee . the pricing you gave me is for contract 1671 , but also hasthe header fee if you look on page 5 of 6 . you ' ll see a a section called" compression & header expense if utilized " . the current rate for 1856 is$ 0 . 01 and 0 % fuel . i will leave a copy of the contract in your chair .thanks ,megandaren j farmer @ ect03 / 13 / 2001 10 : 54 amto : megan parker / corp / enron @ enroncc :subject : re : tenaska iv 1 / 01i have made the changes mentioned below . i ' ve also adjusted the spreadsheetbased on our conversation yesterday . take a look at it when you get a chance .denron north america corp .from : megan parker @ enron 03 / 13 / 2001 09 : 06 amto : daren j farmer / hou / ect @ ectcc :subject : tenaska iv 1 / 01we need to change the demand fees for tenaska iv based on actuals for jan2001 . tenaska owes us some additional money . i have attached my nettingspreadsheet if you need it .deal 514353 change mmbtu from 45 , 000 to 46 , 113deal 384258 change amount from $ 3 , 934 , 644 . 50 to $ 3 , 841 , 888 . 11i got your message regarding apache . i will just leave the pay the lesserofs there until they come back for it . also , mark checked with txu and wedo not have the rights to get dailies for the tenaska meters . he said thatonly the interconnecting pipes get dailies . for the spreadsheet , i am justgoing to prorate the actuals based on the noms .i will let you know when we receive the payment from brazos for feb 2001 , soyou can enter the demand fee to forward the cash to tenaska iv .thanks ,megan###
2100.txt|12/30/1899 12:00:00 AM|||||||teco tap 45 . 000 / enron ; 61 . 250 / hpl gas dailyls hpl lsk ic 15 . 000 / enron- - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on09 / 20 / 200010 : 49 am - - - - - - - - - - - - - - - - - - - - - - - - - - -melissa jones09 / 20 / 2000 10 : 27 amto : charlie stone / texas utilities @ tu , gary green / texas utilities @ tu ,daren . j . farmer @ enron . com , gary . a . hanks @ enron . com ,carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com ,ami . chokshi @ enron . comcc :subject : enron / hpl actuals for sept . 19 , 2000teco tap 35 . 000 / enron ; 71 . 250 / hpl gas dailyls hpl lsk ic 15 . 000 / enron###
2101.txt|12/30/1899 12:00:00 AM|||||||- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 20 / 200010 : 21 am - - - - - - - - - - - - - - - - - - - - - - - - - - -" jan svajian " on 06 / 20 / 2000 10 : 16 : 09 amto :cc :subject : nom change on tejas pipelinesee attached .- enron nom change . xls###
2102.txt|12/30/1899 12:00:00 AM|||||||enron global markets ended the year with a great deal of momentum and withvery high expectations for 2001 . in order to better focus and expand thevarious businesses within global markets , we are pleased to announce thefollowing organizational changes .crude and productsthis group is being re - organized into product lines in order to better focusand maximize coverage and increase our market - making abilities . thefollowing individuals leading these groups report directly to john nowlan .global crude oildon schroeder and bill white will manage our global crude oil books . don  , semphasis will be on the development and expansion of our physical crudepositions both domestically and abroad . bill will manage the variousfinancial crude positions globally and will focus on developing these books .distillatechris mahoney will have responsibility of all distillate positions . chriswill focus on developing our global distillate strategy , building thebusiness both physically and financially .global fuel oilniamh clarke will expand her role managing our global fuel oil and residpositions . emphasis will be placed on re - establishing enron in the financialfuel market in the us and developing a physical fuel strategy .global gasoline and componentsjim goughary will assume responsibility for our global gasoline andcomponents business . following up on our expansion into the european marketin 2000 , we look forward to jim expanding our presence in the us as well asasian markets .global lpgerik hansen and adam gross will be responsible for the development andexecution of our global lpg trading and strategy . under their guidance welook to expand our presence into the asian pacific markets , as well ascontinuing to grow our us and european operations .petrochemical and plasticsstuart bland and douglas friedman will be responsible for the continueddevelopment and growth of our petrochemical and plastics business . they willwork to further expand both our physical and financial presence in thesemarkets .fuel managementdoug leach will continue in his role developing our fuel management businessas well as other long - term structural transactions .global originationrandy maffett has joined the group to lead , develop and grow all globalorigination activities for the group . randy  , s most recent assignment was inrestructuring several equity investments for ena .enron freightthis new group under the leadership of dan reck is developing a business inthe inter - modal transportation area in the united states . shawn cumberlandhas joined this group to lead and expand the origination opportunities inthis business . shawn  , s most recent assignment was as coo of the calme region .global risk managementjere overdyke has elected to leave enron after almost 10 years of service .per sekse will take over the leadership of this very exciting and growingbusiness . per is located in enron  , s new york office but will be spending asignificant amount of his time in houston .we look forward to this year and feel the above changes will provide thefocus and momentum we need to deliver a record performance in 2001 .please congratulate everyone on their new assignments .###
2103.txt|12/30/1899 12:00:00 AM|||||||- - - - - - - - - - - - - - - - - - - - - - forwarded by bryan hull / hou / ect on 06 / 28 / 2000 05 : 36 pm- - - - - - - - - - - - - - - - - - - - - - - - - - -from : cecilia olvera06 / 28 / 2000 05 : 34 pmto : bryan hull / hou / ect @ ectcc :subject : fw : grandma wassup- - - - - - - - - - - - - - - - - - - - - - forwarded by cecilia olvera / hou / ect on 06 / 28 / 200005 : 34 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -alex saldana06 / 28 / 2000 02 : 33 pmto : " sonya rodriguez " @ enron , nere ," marissa merino " , " marivel mercado "@ enron , " martha real " ," maria segura " , juan lopez @ enron ,adriana saldana , " alicia " , " leal ,dinorah " , " jerez , ernest ", vanilapuf @ aol . com , smedina @ chartertitle . com ,csal 314042 @ aol . com , stacie . saldivar @ chron . com , " sandra martinez ", cecilia . olvera @ enron . com , sm 45818 @ aol . com , andrear guillen / hou / ect , dkovasovic @ aol . com , mbalderas @ chartertitle . com ,heather . choate @ enron . comcc :subject : fw : grandma wassup- - - - - - - - - - - - - - - - - - - - - - forwarded by alex saldana / hou / ect on 06 / 28 / 2000 02 : 36pm - - - - - - - - - - - - - - - - - - - - - - - - - - ->>> >- grandma - wassup . mpg###
2104.txt|12/30/1899 12:00:00 AM|||||||keep an eye on the bridge - these are still erroring out .###
2105.txt|12/30/1899 12:00:00 AM|||||||i still need the contact name , phone number and address for the ena contactand a name for the the letter for them to contact with questions . these werequestions 3 and 4 on the original list from sandi .thanks .bob .daren j farmer09 / 29 / 2000 09 : 36 amto : sandi m braband / hou / ect @ ect , robert walker / hou / ect @ ect , garrickhill / hou / ect @ ect , brian vass / hou / ect @ ect , john griffith / corp / enron @ enron ,charles ward / corp / enron @ enron , dan lyons / hou / ect @ ect , john king / hou / ect @ ectcc :subject : cornhusker contact informationplease see below .d- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 09 / 29 / 200009 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - -mark mccoy @ enron09 / 29 / 2000 08 : 56 amto : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , staceyneuweiler / hou / ect @ ectcc :subject : cornhusker contact informationlone star pipelinelisa mcauliff ( contracts ) wilma easter ( scheduling )phone : 214 - 875 - 5224 phone : 214 - 875 - 3296fax : 214 - 875 - 5134 fax : 214 - 875 - 3810301 s . harwood # 801 ndallas , tx 75201williams energyjeff goforthphone : 918 - 573 - 8125fax : 918 - 573 - 1530po box 2848tulsa , ok 74101cinergy marketing & trading ( agent for apache )lisa hughesphone : 281 - 583 - 6279fax : 281 - 583 - 4353616 fm 1960 w # 800houston , tx 77090( note : cinergy will be moving downtown next month )white pine energy , llcmichael mazowita - director of asset mgmtphone : 248 - 442 - 4823fax : 248 - 477 - 5729cell : 248 - 345 - 400219436 auburndale streetlivonia , mi 48152###
2106.txt|12/30/1899 12:00:00 AM|||||||skydive spaceland??november - decemberspecialswww . skydivespaceland . comthis one  , s for you  (  ( ." i  , ve always wanted to skydive , but i just can  , t afford it . "now you can ! for the rest of the year , skydive spaceland will knock $ 50 offyour first tandem skydive .now it  , s affordable ! no more excuses . come on out and change your lifeforever .make your reservations now . call 1 ( 800 ) sky - dive??christmas gift certificatesif you  , re looking at a gift for someone who seems to have it all , give themthe most unforgettable gift of a lifetime  ( a tandem skydive ! we have aclassic gift certificate , framed and ready for shipment for that specialperson . make this christmas season last a lifetime .directions- from houston take hwy 288 south- once you pass beltway 8 go 17 miles on hwy 288 and take 1462( alvin / rosharon ) exit .- go right on fm 1462 ( 2 . 1 miles ) to red light ( fm 521 )- go right on fm 521 ( 1 / 2 mile )- airport entrance is on right###
2107.txt|12/30/1899 12:00:00 AM|||||||please decrease deliveries to eastrans to 7 , 800 mmbtu / dy for 8 / 3 / 00the redeliveries will be 7 , 800 into hpl from fuels cotton valley###
2108.txt|12/30/1899 12:00:00 AM|||||||good morning daren :i received a fax from d & h for 06 / 01 deliveries ( hplc sales to d & h ) , howeverthere is no sales draft in unify for this sale . please advise if the 360mmbtu reflected on d & h ' s 06 / 01 allocations , for hpl meter # 428 - deweyville .tx . a valid hplc sale and if so , who do i contact about getting deal insitara and scheduled for hplc , so as to invoice d & h this month !thanks !tess ray ( tnray @ aep . com )aep - houston pipe line co .1201 louisianasuite 1200houston , texas 77002tel : 832 - 668 - 1248fax : 832 - 668 - 1123- - - - - forwarded by tessie n ray / aepin on 07 / 13 / 01 09 : 09 am - - - - -, , " farmer , daren j . " , ,, , , ,, , , cc : ,, , 06 / 15 / 01 11 : 07 am , subject : ,, , , fw : fw : 05 / 01 ena gas ,, , , sales on hpl , to d & ,, , , h gas company ,> - - - - - original message - - - - -> from : hernandez , elizabeth l .> sent : friday , june 15 , 2001 11 : 05 am> to : farmer , daren j .> subject : fw : fw : 05 / 01 ena gas sales on hpl , to d & h gas company>> deal 70120 has been extended through may 31 , 2001 .>>> - - - - - original message - - - - -> from : hernandez , elizabeth l .> sent : friday , june 15 , 2001 9 : 14 am> to : richardson , stacey> subject : fw : fw : 05 / 01 ena gas sales on hpl , to d & h gas company>> can you help me out with this .>> - - - - - original message - - - - -> from : lambert , karen> sent : friday , june 15 , 2001 9 : 11 am> to : hernandez , elizabeth l .> subject : fw : fw : 05 / 01 ena gas sales on hpl , to d huthmacher , tammie ; aalland @ aep . com> subject : re : fw : 05 / 01 ena gas sales on hpl , to d & h gas company>> the contract ( 96007529 ) should have expired under ena , but because of> the timing of the expiration , it got " assigned " to aep / hpl ( 96060798 ) .> therefore , for informational / historical purposes , i extended the term> under 96060798 thru 5 / 31 / 01 .>> someone from linda ' s group will have to extend the term under the> original contract in order for the deal to be attached .>>>>> from : karen lambert / enron @ enronxgate on 06 / 14 / 2001 04 : 34 pm> to : linda s bryan / enron @ enronxgate , cheryl dudley / hou / ect @ ect> cc : tammie huthmacher / enron @ enronxgate>> subject : fw : 05 / 01 ena gas sales on hpl , to d & h gas company>> fyi>> - - - - - original message - - - - -> from : hernandez , elizabeth l .> sent : thursday , june 14 , 2001 1 : 44 pm> to : lambert , karen> cc : farmer , daren j .> subject : fw : 05 / 01 ena gas sales on hpl , to d & h gas company> importance : high>> unable to add may production as contract needs to be exteneded .>> - - - - - original message - - - - -> from : farmer , daren j .> sent : thursday , june 14 , 2001 1 : 33 pm> to : hernandez , elizabeth l .> subject : fw : 05 / 01 ena gas sales on hpl , to d & h gas company> importance : high>> elizabeth ,>> can you extend the contract with d & h under deal 70120 for 1 month to> cover this volume ?>> d>> - - - - - original message - - - - -> from : tnray @ aep . com @ enron> [ mailto : imceanotes - tnray + 40 aep + 2 ecom + 40 enron @ enron . com ]> sent : thursday , june 14 , 2001 11 : 44 am> to : dfarmer @ enron . com> subject : re : 05 / 01 ena gas sales on hpl , to d & h gas company> importance : high>> daren ,> per my e - mail to julie and her reply ( see below ) , can you help me with> this ?>> thanks !> tess> - - - - - forwarded by tessie n ray / aepin on 06 / 14 / 01 11 : 44 am - - - - ->> julie l meyers> to : tessie n> ray / aepin @ aepin> 06 / 14 / 01 10 : 58 cc :> am subject : re : 05 / 01 ena> gas sales on hpl , to d & h gas company> ( document link : tessie n ray )>>>>> i did a search and found no deals for may for this counterparty . call> daren farmer at 713 - 853 - 6905 , and he could probably put the deal in> for> you .>>>>> ( embedded image moved to file : picl 6827 . pcx ) tessie n ray> 06 / 13 / 2001 03 : 44 pm>>> to : julie l meyers / hol / aepin @ aepin> cc : elizabeth . hernandez @ enron . com>> subject : 05 / 01 ena gas sales on hpl , to d & h gas company>> ( embedded> image moved ( embedded image moved to file : pico 0491 . pcx )> to file :> pico 9961 . pcx )>>>>>>> julie -> need your help again . . . .> d & h gas company , faxed their 05 / 01 volume support for hpl meter 428> ( 980428 ) , whihc reflects ena gas sales to d & h for 5 / 11 / 01 , 143 mmbtu> and> 5 / 31 / 01 for 286 mmbtu for a total of 429 mmbtu for 05 / 01 . he deal last> month ( 04 / 01 ) , was sa - 70120 . i don ' t have see a sales draft under> ena or> hpl for 05 / 01 sales to d & h , nor do i see any 05 / 01 sales deal under> sa - 70120 .>> can you assist me in finding out if there was a sale to d & h in 05 / 01 ,> and> if so , what is the deal number and where is sales draft ?>> thanks !> tess>>>>>> - picl 6827 . pcx >> - pico 9961 . pcx >> - pico 0491 . pcx >>>>- picl 6827 . pcx- pico 9961 . pcx- pico 0491 . pcx###
2109.txt|12/30/1899 12:00:00 AM|||||||fyi .bob- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 11 / 16 / 2000 11 : 51am - - - - - - - - - - - - - - - - - - - - - - - - - - -vance l taylor11 / 16 / 2000 09 : 16 amto : robert cotten / hou / ect @ ectcc : lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthiahakemack / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , susansmith / hou / ect @ ect , joanne harris / na / enron @ enron , christy sweeney / hou / ect @ ect ,melissa graves / hou / ect @ ectsubject : shoreline gas inc . , buhler central pointbob ,the following production is now on - line and a ticket should be created andentered into sitara based on the following :counterparty meter volumes price period global no .shoreline gas , inc . 9860 1 , 000 mmbtu / d 100 % gas daily less $ 0 . 16 10 / 4 -10 / 31 96052055100 % if / hsc less $ 0 . 16 11 / 1 - 11 / 30 96052055fyi , susan will create and submit a committed reserves firm ticket for theremaining term of the deal beginning with the month of december .additionally , this is a producer svcs . deal and should be tracked in the imwellhead portfolio . . . attached to the gathering contract .thanks ,vltx 3 - 6353- - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 11 / 08 / 200003 : 15 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -from : esther buckley 11 / 08 / 2000 02 : 20 pmto : molly l carriere / hou / ect @ ect , clem cernosek / hou / ect @ ect , donnaconsemiu / hou / ect @ ect , robert cook / hou / ect @ ect , howard b camp / hou / ect @ ect ,lisa hesse / hou / ect @ ect , nathan l hlavaty / hou / ect @ ect , wayne elightfoot / hou / ect @ ect , james mckay / hou / ect @ ect , mary m smith / hou / ect @ ect ,steve hpl schneider / hou / ect @ ect , melissa graves / hou / ect @ ect , michaelwalters / hou / ect @ ect , eric wardle / hou / ect @ ect , jill t zivley / hou / ect @ ect , maryjo johnson / hou / ect @ ect , rita wynne / hou / ect @ ect , lauri a allen / hou / ect @ ect ,cheryl jones / gpgfin / enron @ enron , reid hansen / gco / enron @ enron , darron cgiron / hou / ect @ ect , o ' neal d winfree / hou / ect @ ect , susan smith / hou / ect @ ect ,gary bryan / hou / ect @ ect , gary a hanks / hou / ect @ ect , donald preinhardt / hou / ect @ ect , vance l taylor / hou / ect @ ect , davidbaumbach / hou / ect @ ect , robert cotten / hou / ect @ ect , brian m riley / hou / ect @ ect ,jeffrey austin / hou / ees @ ees , cynthia hakemack / hou / ect @ ect , dawn ckenne / hou / ect @ ect , lisa csikos / hou / ect @ ect , kristen j hanson / hou / ect @ ect , j rfosdick / gco / enron @ enron , carlos j rodriguez / hou / ect @ ect , stephaniegomes / hou / ect @ ect , pat clynes / corp / enron @ enron , tom acton / corp / enron @ enron ,robert walker / hou / ect @ ect , george weissman / hou / ect @ ect , joanneharris / na / enron @ enron , christy sweeney / hou / ect @ ect , earl tisdale / hou / ect @ ectcc :subject : shoreline gas inc . , buhler central pointplease see attached file for the turn on .###
211.txt|12/30/1899 12:00:00 AM|||||||read very carefullyyour migration date is : today ! !please make sure you are connected to the network before you launch this application .click the button only once !if a pop - up box appears , prompting you to " abort , cancel or trust signer " please select trust signer . this box may appear multiple times . please select trust signer for every instance .please note : you will not notice any change to your existing personal address book , journal entries , private folder structure or calendar after running this application . any information you add to your personal address book , journal entries or calendar after you process this tool will need to be manually imported into outlook after you are migrated .failure to run this application will result in your data not being imported to outlook .thank you for your cooperation ,outlook 2000 migration team###
2110.txt|12/30/1899 12:00:00 AM|||||||i meant 2 / 24 / 2000 as the effective date of this nom .- - - - - - - - - - - - - - - - - - - - - - forwarded by bruce mcmills / ftworth / pefs / pec on02 / 23 / 200009 : 09 am - - - - - - - - - - - - - - - - - - - - - - - - - - -bruce mcmills02 / 23 / 2000 08 : 55 amto : dfarmer @ enron . com , briley @ enron . com , william e .speckels / gcs / cec / pec @ pec ,chad w . cass / gcs / cec / pec @ pec , donna c . spencer / gcs / cec / pec @ peccc : michael r . cherry / easttexas / pefs / pec @ pec , darrel f .bane / easttexas / pefs / pec @ pecsubject : nomination - 2 - 23 - 2000please incerease deliveries to eastrans to 65 , 000 mmbtu / d eff 2 / 23 / 2000 .7 , 000 will come from fuels cotton valley .maintain sale of 500 mmbtu / d .increase pg & e nom to 58 , 000 mmbtu / d .the agreement provides for up to 60 , 000 mmbtu at our option .brian riley needs to approve the increase to 65 , 000 mmbtu / d .###
2111.txt|12/30/1899 12:00:00 AM|||||||- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 200008 : 22 am - - - - - - - - - - - - - - - - - - - - - - - - - - -" steve holmes " on 06 / 16 / 2000 08 : 16 : 18 amto : , ,cc :subject : hi 339 / 340 revised availability effective 6 / 19 / 00 ( hios p / l )please see the attached revised availability to be effective 6 / 19 / 00 andcontinuing until further notice .thanks ,steve holmesdevon energy corporation( 405 ) 552 - 4665steve . holmes @ dvn . com- hi 339340 reveffo 61900 . xls- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 200008 : 22 am - - - - - - - - - - - - - - - - - - - - - - - - - - -" steve holmes " on 06 / 16 / 2000 08 : 18 : 12 amto : ,cc :subject : ei 330 a and smi 128 revised availabilities effective 6 / 17 / 00 ( searobin p / l )please see the attached revised availabilities to be effective 6 / 17 / 00 .thanks ,steve- ei 330 areveffo 61700 . xls- smil 28 reveffo 61700 . xls- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 200008 : 22 am - - - - - - - - - - - - - - - - - - - - - - - - - - -" steve holmes " on 06 / 16 / 2000 08 : 19 : 34 amto : ,cc :subject : hi 140 revised availability effective 6 / 17 / 00 ( transco p / l )please see the attached revised availability to be effective 6 / 17 / 00 .thanks ,steve- hil 40 reveffo 61700 . xls###
